ruta,carpeta,archivo,variedad,clase,hoja_id,formato,desv,ancho,alto,mb,md5,seg,clase_carpeta,correccion
Connecticut/CAPA_CONNECTICUT/20260817_190430614_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190430614_iOS.jpg,connecticut,capa,hoja_0204,jpg,50.14,6048,8064,8.64,0cae275fe0d987bfb56ab77439460a1a,1787015070.614,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190434218_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190434218_iOS Copiar.jpg,connecticut,capa,hoja_0204,jpg,50.95,6048,8064,9.32,55045735197aa1b68c0b06f3a0bf4540,1787015074.218,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190457451_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190457451_iOS.jpg,connecticut,capa,hoja_0205,jpg,51.06,6048,8064,9.61,434270b697a400ff133532a9ecb94801,1787015097.451,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190502453_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190502453_iOS Copiar.jpg,connecticut,capa,hoja_0205,jpg,56.53,3024,4032,3.39,a70df3111501d0fb6a57f3ff2865e6b2,1787015102.453,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190502453_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190502453_iOS.jpg,connecticut,capa,hoja_0205,jpg,56.66,3024,4032,2.49,ecfe90038d2dd23bed928282939eaa37,1787015102.453,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190523469_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190523469_iOS.jpg,connecticut,capa,hoja_0206,jpg,51.34,6048,8064,9.48,46372f5f233fea9fd32cf6fd4dbf9b40,1787015123.469,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190552969_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190552969_iOS.jpg,connecticut,capa,hoja_0207,jpg,53.71,6048,8064,9.69,fb2b2d70b7573ffe7936d3bdb4ee5381,1787015152.969,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190613770_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190613770_iOS.jpg,connecticut,capa,hoja_0208,jpg,50.7,6048,8064,8.59,5ea286d7fc937d4c46bad2566bd82239,1787015173.77,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190633972_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190633972_iOS.jpg,connecticut,capa,hoja_0209,jpg,52.8,6048,8064,9.95,7361f3a629d5d0e9eea166fdc4168e0a,1787015193.972,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190656223_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190656223_iOS.jpg,connecticut,capa,hoja_0210,jpg,52.66,6048,8064,9.89,53359d5c388b19d28018648abd0b451d,1787015216.223,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190719393_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190719393_iOS.jpg,connecticut,capa,hoja_0211,jpg,51.54,6048,8064,9.89,6734f6a9da36dc9aa0e675fd8fb4f62f,1787015239.393,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190741954_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190741954_iOS.jpg,connecticut,capa,hoja_0212,jpg,55.78,6048,8064,9.84,17ebd21c98f2e2bd5bf555adf9a6c84c,1787015261.954,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190754956_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190754956_iOS Copiar.jpg,connecticut,capa,hoja_0213,jpg,54.79,3024,4032,3.08,2ab1c4f7a56cecc39892cefcec5f3cb5,1787015274.956,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190754956_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190754956_iOS.jpg,connecticut,capa,hoja_0213,jpg,54.98,3024,4032,2.1,802e2fb68ee9296425f240b462d42893,1787015274.956,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190815027_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190815027_iOS.jpg,connecticut,capa,hoja_0214,jpg,55.71,6048,8064,10.24,21fba2a3bd176503a8a8917d023c9718,1787015295.027,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190838085_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190838085_iOS.jpg,connecticut,capa,hoja_0215,jpg,50.85,6048,8064,9.66,b22081b9fdd8409bd0df980c777f02b0,1787015318.085,capa,
Connecticut/CAPA_CONNECTICUT/20260817_190908919_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_190908919_iOS.jpg,connecticut,capa,hoja_0216,jpg,52.01,8064,6048,9.63,a18c6b1b96e139e2fea5eb12df038bca,1787015348.919,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191116597_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191116597_iOS.jpg,connecticut,capa,hoja_0217,jpg,50.99,8064,6048,9.66,959eb8441681ec1dad655cd63068d480,1787015476.597,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191119510_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191119510_iOS Copiar.jpg,connecticut,capa,hoja_0217,jpg,64.15,8064,6048,10.61,761b2128f335fa8a750ae15e0d5544b7,1787015479.51,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191156597_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191156597_iOS.jpg,connecticut,capa,hoja_0218,jpg,50.73,8064,6048,9.75,578a5f0d6f0b7e6fe84a2a58e93964a0,1787015516.597,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191159657_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191159657_iOS.jpg,connecticut,capa,hoja_0218,jpg,61.76,8064,6048,10.75,edf5783973133d4e91348a0cfe654f4b,1787015519.657,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191225201_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191225201_iOS.jpg,connecticut,capa,hoja_0219,jpg,50.91,8064,6048,9.48,1773d4f0d05f18b63ce179159ba27b76,1787015545.201,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191302294_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191302294_iOS.jpg,connecticut,capa,hoja_0220,jpg,49.16,6048,8064,9.46,a70691b740294d80ba5f0c71099654cd,1787015582.294,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191305536_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191305536_iOS Copiar.jpg,connecticut,capa,hoja_0220,jpg,63.41,6048,8064,9.35,82c5fd960cc74ddf9a1910ec0fdf4bab,1787015585.536,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191335715_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191335715_iOS.jpg,connecticut,capa,hoja_0221,jpg,51.21,6048,8064,9.28,a94d2b77bc9a2f4d9b104a169aa02495,1787015615.715,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191340470_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191340470_iOS Copiar.jpg,connecticut,capa,hoja_0221,jpg,60.17,6048,8064,10.61,0907815f01c6cf4e09262f798e4fa40a,1787015620.47,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191423088_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191423088_iOS.jpg,connecticut,capa,hoja_0222,jpg,52.17,6048,8064,9.29,77599bcf40a70dd13f3dd800fbbcbf46,1787015663.088,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191456072_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191456072_iOS.jpg,connecticut,capa,hoja_0223,jpg,51.95,6048,8064,9.67,003597f56e4c77873113d89f31333b5c,1787015696.072,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191500666_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191500666_iOS Copiar.jpg,connecticut,capa,hoja_0223,jpg,62.38,6048,8064,10.22,322a4f38f4f98191643ded630ff2bb6f,1787015700.666,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191529341_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191529341_iOS.jpg,connecticut,capa,hoja_0224,jpg,49.85,6048,8064,9.42,e17a9232cde353d0800fc8a8abe89ae2,1787015729.341,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191533359_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191533359_iOS Copiar.jpg,connecticut,capa,hoja_0224,jpg,61.13,6048,8064,9.55,32d35cc494e713c3c0e8d032ce7160de,1787015733.359,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191553088_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191553088_iOS.jpg,connecticut,capa,hoja_0225,jpg,51.22,6048,8064,9.31,b90fa24b869a9d2a88934f61f879662f,1787015753.088,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191556357_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191556357_iOS Copiar.jpg,connecticut,capa,hoja_0225,jpg,58.27,6048,8064,9.34,35871941efe2d8ea388e3da918b90155,1787015756.357,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191644554_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191644554_iOS.jpg,connecticut,capa,hoja_0226,jpg,55.53,6048,8064,10.26,408b8d31223ae12526177c068fdbc5e2,1787015804.554,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191716701_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191716701_iOS.jpg,connecticut,capa,hoja_0227,jpg,51.91,6048,8064,9.34,432992e09680ccd1de5012eed5fbd0c9,1787015836.701,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191721069_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191721069_iOS.jpg,connecticut,capa,hoja_0227,jpg,59.91,6048,8064,10.45,34af8d57491b62b4c40b7444fa25b8fd,1787015841.069,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191754962_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191754962_iOS.jpg,connecticut,capa,hoja_0228,jpg,54.16,6048,8064,9.86,2d5e5dc15d92260b70d41b293cecacda,1787015874.962,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191808787_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191808787_iOS.jpg,connecticut,capa,hoja_0229,jpg,61.69,6048,8064,9.34,5ab38d3c753f5d533a8a6cecaf18c3a8,1787015888.787,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191827409_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191827409_iOS.jpg,connecticut,capa,hoja_0230,jpg,55.89,6048,8064,9.23,97f14e8641af9e1799c69e4ab6b473b0,1787015907.409,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191830592_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191830592_iOS.jpg,connecticut,capa,hoja_0230,jpg,51.47,6048,8064,9.88,967529497a4ce5deae02d5356f799dc0,1787015910.592,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191853511_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191853511_iOS.jpg,connecticut,capa,hoja_0231,jpg,53.34,6048,8064,10.23,46efc1dd85cb4853ee6348702a16a0d7,1787015933.511,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191910653_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191910653_iOS.jpg,connecticut,capa,hoja_0232,jpg,55.79,6048,8064,9.77,1d3fe2d1192e613d8270dea91c2601db,1787015950.653,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191927131_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191927131_iOS.jpg,connecticut,capa,hoja_0233,jpg,56.7,6048,8064,10.13,fc93112cce9a92114c18446e86999577,1787015967.131,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191935066_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191935066_iOS.jpg,connecticut,capa,hoja_0233,jpg,52.93,6048,8064,10.28,967ea21791ce799a8b99dcc168b1895a,1787015975.066,capa,
Connecticut/CAPA_CONNECTICUT/20260817_191951368_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_191951368_iOS.jpg,connecticut,capa,hoja_0234,jpg,56.34,6048,8064,9.69,e903f416c09c284165d5def579f2ac05,1787015991.368,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192029546_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192029546_iOS.jpg,connecticut,capa,hoja_0235,jpg,55.15,6048,8064,10.04,83d955c2ee69996fe783fcd17596f4ee,1787016029.546,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192110536_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192110536_iOS.jpg,connecticut,capa,hoja_0236,jpg,50.16,6048,8064,8.48,3e13a4d9e83e4aa32257d5ce58e6672a,1787016070.536,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192218012_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192218012_iOS.jpg,connecticut,capa,hoja_0237,jpg,51.9,6048,8064,10.17,d989eff355d4adcd1d6c53006dad598a,1787016138.012,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192304997_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192304997_iOS.jpg,connecticut,capa,hoja_0238,jpg,55.15,6048,8064,9.94,31d6fa562b8c150a34662339451b9d5e,1787016184.997,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192340917_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192340917_iOS.jpg,connecticut,capa,hoja_0239,jpg,53.83,6048,8064,9.77,d00d1a921a7ff4d75ec843a44a077d0e,1787016220.917,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192344255_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192344255_iOS.jpg,connecticut,capa,hoja_0239,jpg,51.92,3024,4032,3.66,6ab7c6110634b3cb6860452cd7842e6b,1787016224.255,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192411218_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192411218_iOS.jpg,connecticut,capa,hoja_0240,jpg,50.68,6048,8064,9.23,e9718de96c868883a692eb3c9183acff,1787016251.218,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192414955_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192414955_iOS.jpg,connecticut,capa,hoja_0240,jpg,61.24,6048,8064,9.09,b0720c75b59ab7287ccdd59828d2aee2,1787016254.955,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192444307_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192444307_iOS.jpg,connecticut,capa,hoja_0241,jpg,57.9,6048,8064,9.6,ecab5133547d222bf407c7840ceb594f,1787016284.307,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192513295_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192513295_iOS.jpg,connecticut,capa,hoja_0242,jpg,57.19,6048,8064,10.02,cb467f08ac532c8361e8238c07611c74,1787016313.295,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192547164_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192547164_iOS.jpg,connecticut,capa,hoja_0243,jpg,52.81,6048,8064,9.3,f04f1d49dbadfc78672e8a9f506e2190,1787016347.164,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192616300_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192616300_iOS.jpg,connecticut,capa,hoja_0244,jpg,52.41,6048,8064,9.33,c4b6c0cee7440cc0df54b9820eea9afb,1787016376.3,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192644766_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192644766_iOS.jpg,connecticut,capa,hoja_0245,jpg,51.04,6048,8064,8.74,18ef39c4e7b60181791cae510b7d6a1d,1787016404.766,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192648733_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192648733_iOS.jpg,connecticut,capa,hoja_0245,jpg,53.34,6048,8064,8.97,b47eed222d320074339dfebd1d846f66,1787016408.733,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192714064_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192714064_iOS.jpg,connecticut,capa,hoja_0246,jpg,50.39,8064,6048,8.87,b34927daf8cdb581e1f06eda38f014a0,1787016434.064,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192814136_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192814136_iOS.jpg,connecticut,capa,hoja_0247,jpg,58.38,6048,8064,9.71,b081d72025383e9bc6d2469acae60c3c,1787016494.136,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192818745_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192818745_iOS.jpg,connecticut,capa,hoja_0247,jpg,42.62,3024,4032,2.95,e662afa92fa9574bd35c10b329117ac0,1787016498.745,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192858160_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192858160_iOS.jpg,connecticut,capa,hoja_0248,jpg,57.46,6048,8064,10.21,f55baf06fe19e8d7271121759f03dde6,1787016538.16,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192902307_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192902307_iOS.jpg,connecticut,capa,hoja_0248,jpg,58.93,6048,8064,10.2,1f8fad37f364ca3bdbf83b29d38cb426,1787016542.307,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192934171_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192934171_iOS.jpg,connecticut,capa,hoja_0249,jpg,55.13,6048,8064,9.84,b0fb9643c3c5f19029adb757807ceff1,1787016574.171,capa,
Connecticut/CAPA_CONNECTICUT/20260817_192937261_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_192937261_iOS.jpg,connecticut,capa,hoja_0249,jpg,56.08,6048,8064,9.6,a01a5ecbe1a08066fd777f984912e32f,1787016577.261,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193044812_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193044812_iOS.jpg,connecticut,capa,hoja_0250,jpg,53.86,6048,8064,9.86,0ab15d95421c718ca90f87443480cdf9,1787016644.812,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193115937_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193115937_iOS.jpg,connecticut,capa,hoja_0251,jpg,56.61,6048,8064,10.47,97ba8c5ab5e5e9d95729ef3dfc3bf41e,1787016675.937,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193120293_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193120293_iOS.jpg,connecticut,capa,hoja_0251,jpg,48.69,3024,4032,3.31,6716b36830b78fd03e741005cf8eb5b1,1787016680.293,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193159140_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193159140_iOS.jpg,connecticut,capa,hoja_0252,jpg,55.76,6048,8064,9.83,4f6402b27e78d7b325e84071aa6f341d,1787016719.14,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193234441_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193234441_iOS.jpg,connecticut,capa,hoja_0253,jpg,55.44,6048,8064,10.18,c28821b76df60a1e724dca92d8df615b,1787016754.441,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193355796_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193355796_iOS.jpg,connecticut,capa,hoja_0254,jpg,54.31,6048,8064,10.02,bfdfde16aaeeb5bdc5d06d3803c654f1,1787016835.796,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193501862_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193501862_iOS.jpg,connecticut,capa,hoja_0255,jpg,49.01,8064,6048,8.77,787c2fbc8d6ddfbba53d42a311159d32,1787016901.862,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193659450_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193659450_iOS.jpg,connecticut,capa,hoja_0256,jpg,48.15,8064,6048,9.47,3b1d66ef25fadd28ae2d30d957467c48,1787017019.45,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193738282_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193738282_iOS.jpg,connecticut,capa,hoja_0257,jpg,53.87,8064,6048,9.96,1463e27ece936e77f485e58fca11fa90,1787017058.282,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193826824_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193826824_iOS.jpg,connecticut,capa,hoja_0258,jpg,54.05,6048,8064,9.83,7d17140143c14e49c10d254a612ef26d,1787017106.824,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193902094_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193902094_iOS.jpg,connecticut,capa,hoja_0259,jpg,51.42,6048,8064,9.15,c393246a216071f847dcbae067270f0d,1787017142.094,capa,
Connecticut/CAPA_CONNECTICUT/20260817_193933916_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_193933916_iOS.jpg,connecticut,capa,hoja_0260,jpg,54.34,6048,8064,9.81,68a4b88caad2e90611ea3178d772bcfd,1787017173.916,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194000553_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194000553_iOS.jpg,connecticut,capa,hoja_0261,jpg,53.05,6048,8064,9.92,5b5db084e677f0748d76655a8d213959,1787017200.553,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194003402_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194003402_iOS.jpg,connecticut,capa,hoja_0261,jpg,59.55,6048,8064,10.76,39cd7c2ffa8dcd2f36d1c8a2c50e28e2,1787017203.402,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194029704_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194029704_iOS.jpg,connecticut,capa,hoja_0262,jpg,55.94,6048,8064,9.89,925df225b9b972efc7379a25ca655bfb,1787017229.704,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194108896_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194108896_iOS.jpg,connecticut,capa,hoja_0263,jpg,55.37,8064,6048,9.85,50f96cfe81cf9ec042506287dcf2c5da,1787017268.896,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194219405_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194219405_iOS.jpg,connecticut,capa,hoja_0264,jpg,57.62,8064,6048,9.83,3d0316e4bc042d6803ee30d3a5c34d3f,1787017339.405,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194354870_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194354870_iOS.jpg,connecticut,capa,hoja_0265,jpg,52.62,6048,8064,9.46,68071d8f19f62c98468410375f5a3739,1787017434.87,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194413512_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194413512_iOS.jpg,connecticut,capa,hoja_0266,jpg,57.25,6048,8064,9.91,8379539e9745fb15552b03c1faf5cf22,1787017453.512,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194416214_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194416214_iOS.jpg,connecticut,capa,hoja_0266,jpg,54.44,6048,8064,10.56,fbda0e9952026feeeb7d96c4a2438fd9,1787017456.214,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194503064_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194503064_iOS.jpg,connecticut,capa,hoja_0267,jpg,54.02,6048,8064,9.78,ef2b8b9b292583059f65742bbeee7d8a,1787017503.064,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194505605_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194505605_iOS.jpg,connecticut,capa,hoja_0267,jpg,66.28,6048,8064,10.21,7b29fde1bd8d978c48774d7a51f2bef3,1787017505.605,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194524405_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194524405_iOS.jpg,connecticut,capa,hoja_0268,jpg,57.48,6048,8064,9.78,11b2032c4be07f2a8ef9c42350559ef7,1787017524.405,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194548643_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194548643_iOS.jpg,connecticut,capa,hoja_0269,jpg,55.79,6048,8064,10.18,04a46161d173edfcc489eaa24c079433,1787017548.643,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194610562_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194610562_iOS.jpg,connecticut,capa,hoja_0270,jpg,52.67,6048,8064,10.05,f2ccde54b9d1b94366cacdcdf4bdb63e,1787017570.562,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194615856_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194615856_iOS.jpg,connecticut,capa,hoja_0270,jpg,50.93,3024,4032,3.85,efb496dd11de4f759bb43d3ce026b201,1787017575.856,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194658699_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194658699_iOS.jpg,connecticut,capa,hoja_0271,jpg,52.01,6048,8064,9.69,55418d39e197f9d7d704d5386250505a,1787017618.699,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194701331_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194701331_iOS.jpg,connecticut,capa,hoja_0271,jpg,60.88,6048,8064,9.3,3abfea1048a400c26624936045a20791,1787017621.331,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194720211_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194720211_iOS.jpg,connecticut,capa,hoja_0272,jpg,53.14,6048,8064,9.89,aabcc23d13f595f81ce6190c4a5c031b,1787017640.211,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194746859_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194746859_iOS.jpg,connecticut,capa,hoja_0273,jpg,55.49,6048,8064,9.68,3ab06855ee8488590e9329110edcc894,1787017666.859,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194818421_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194818421_iOS.jpg,connecticut,capa,hoja_0274,jpg,53.04,6048,8064,9.69,9a0f6910915fedddd2db38e8b025af6a,1787017698.421,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194836756_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194836756_iOS.jpg,connecticut,capa,hoja_0275,jpg,58.82,6048,8064,9.66,f2a58e64b80e9e56467a0948029a2f20,1787017716.756,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194840110_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194840110_iOS.jpg,connecticut,capa,hoja_0275,jpg,53.21,6048,8064,10.23,ceb5caa395641242db42e556ba33cebc,1787017720.11,capa,
Connecticut/CAPA_CONNECTICUT/20260817_194853982_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_194853982_iOS.jpg,connecticut,capa,hoja_0276,jpg,51.06,6048,8064,8.94,d1a9d4b452bfe78cb9d2eb8d99292ae8,1787017733.982,capa,
